t_s,distanceRight_mm,distanceLeft_mm
24.143,1775.0,2260.0
24.155,1780.0,2265.0
24.164,1780.0,2270.0
24.174,1785.0,2270.0
24.185,1790.0,2270.0
24.194,1790.0,2275.0
24.204,1795.0,2280.0
24.215,1795.0,2280.0
24.225,1800.0,2285.0
24.235,1800.0,2290.0
24.245,1805.0,2290.0
24.255,1810.0,2295.0
24.265,1810.0,2300.0
24.275,1815.0,2300.0
24.285,1820.0,2300.0
24.294,1820.0,2305.0
24.305,1825.0,2310.0
24.315,1825.0,2310.0
24.325,1830.0,2315.0
24.334,1830.0,2320.0
24.343,1835.0,2320.0
24.355,1840.0,2320.0
24.364,1840.0,2325.0
24.374,1845.0,2330.0
24.385,1850.0,2330.0
24.392,1850.0,2335.0
24.405,1855.0,2340.0
24.415,1855.0,2340.0
24.425,1860.0,2340.0
24.435,1860.0,2345.0
24.444,1865.0,2350.0
24.455,1870.0,2350.0
24.464,1870.0,2355.0
24.474,1875.0,2360.0
24.485,1880.0,2360.0
24.494,1880.0,2360.0
24.505,1880.0,2365.0
24.514,1885.0,2370.0
24.524,1890.0,2370.0
24.534,1890.0,2375.0
24.544,1895.0,2380.0
24.555,1900.0,2380.0
24.565,1900.0,2385.0
24.575,1905.0,2390.0
24.585,1905.0,2390.0
24.594,1910.0,2390.0
24.605,1910.0,2395.0
24.614,1915.0,2400.0
24.624,1920.0,2400.0
24.635,1920.0,2405.0
24.645,1925.0,2410.0
24.655,1930.0,2410.0
24.664,1930.0,2415.0
24.674,1935.0,2420.0
24.685,1940.0,2420.0
24.694,1940.0,2420.0
24.704,1945.0,2425.0
24.714,1945.0,2430.0
24.724,1950.0,2430.0
24.735,1950.0,2435.0
24.744,1955.0,2440.0
24.755,1960.0,2440.0
24.764,1960.0,2445.0
24.774,1965.0,2450.0
24.785,1970.0,2450.0
24.794,1970.0,2455.0
24.805,1975.0,2460.0
24.815,1980.0,2460.0
24.825,1980.0,2460.0
24.835,1985.0,2465.0
24.844,1985.0,2470.0
24.855,1990.0,2470.0
24.865,1990.0,2475.0
24.875,1995.0,2480.0
24.885,2000.0,2480.0
24.894,2000.0,2485.0
24.905,2005.0,2490.0
24.914,2010.0,2490.0
24.925,2010.0,2490.0
24.935,2015.0,2495.0
24.944,2020.0,2500.0
24.955,2020.0,2500.0
24.965,2025.0,2505.0
24.974,2025.0,2510.0
24.985,2030.0,2510.0
24.994,2030.0,2515.0
25.005,2035.0,2520.0
25.015,2040.0,2520.0
25.026,2040.0,2520.0
25.035,2045.0,2525.0
25.044,2045.0,2530.0
25.055,2050.0,2530.0
25.065,2050.0,2530.0
25.075,2055.0,2535.0
25.085,2060.0,2540.0
25.094,2060.0,2540.0
25.106,2065.0,2545.0
25.115,2065.0,2550.0
25.125,2070.0,2550.0
25.135,2070.0,2550.0
25.145,2075.0,2555.0
25.155,2080.0,2560.0
25.165,2080.0,2560.0
25.174,2085.0,2565.0
25.185,2090.0,2570.0
25.194,2090.0,2570.0
25.206,2095.0,2570.0
25.215,2095.0,2575.0
25.226,2100.0,2580.0
25.236,2100.0,2580.0
25.244,2105.0,2585.0
25.255,2110.0,2590.0
25.265,2110.0,2590.0
25.276,2115.0,2595.0
25.286,2115.0,2600.0
25.294,2120.0,2600.0
25.306,2120.0,2600.0
25.315,2125.0,2605.0
25.325,2130.0,2610.0
25.336,2130.0,2610.0
25.344,2135.0,2615.0
25.356,2140.0,2620.0
25.366,2140.0,2620.0
25.375,2145.0,2625.0
25.386,2150.0,2630.0
25.394,2150.0,2630.0
25.405,2155.0,2630.0
25.416,2155.0,2635.0
25.425,2160.0,2640.0
25.436,2160.0,2640.0
25.444,2165.0,2645.0
25.455,2170.0,2650.0
25.465,2170.0,2650.0
25.475,2175.0,2655.0
25.486,2180.0,2660.0
25.494,2180.0,2660.0
25.506,2185.0,2665.0
25.516,2190.0,2670.0
25.526,2190.0,2670.0
25.535,2195.0,2670.0
25.544,2195.0,2675.0
25.556,2200.0,2680.0
25.565,2200.0,2680.0
25.575,2205.0,2685.0
25.586,2210.0,2690.0
25.594,2210.0,2690.0
25.605,2215.0,2695.0
25.616,2215.0,2700.0
25.626,2220.0,2700.0
25.636,2220.0,2700.0
25.643,2225.0,2700.0
25.656,2225.0,2705.0
25.666,2230.0,2705.0
25.675,2230.0,2710.0
25.686,2230.0,2710.0
25.692,2230.0,2710.0
25.706,2235.0,2710.0
25.716,2235.0,2710.0
25.725,2235.0,2715.0
25.736,2240.0,2715.0
25.742,2240.0,2715.0
25.756,2240.0,2715.0
25.766,2240.0,2720.0
25.775,2240.0,2720.0
25.786,2240.0,2720.0
25.796,2240.0,2720.0
25.806,2240.0,2720.0
25.816,2240.0,2720.0
25.825,2240.0,2720.0
25.836,2240.0,2720.0
25.846,2240.0,2720.0
25.856,2240.0,2720.0
25.866,2240.0,2720.0
25.875,2240.0,2720.0
25.885,2240.0,2720.0
25.892,2240.0,2720.0
25.906,2240.0,2720.0
25.916,2240.0,2720.0
25.926,2240.0,2720.0
25.935,2240.0,2720.0
25.946,2240.0,2720.0
25.956,2240.0,2720.0
25.965,2240.0,2720.0
25.975,2240.0,2720.0
25.985,2240.0,2720.0
25.995,2240.0,2720.0
26.006,2240.0,2720.0
26.016,2240.0,2720.0
26.026,2240.0,2720.0
26.036,2240.0,2720.0
26.044,2240.0,2720.0
26.055,2240.0,2720.0
26.066,2240.0,2720.0
26.076,2240.0,2720.0
26.085,2240.0,2720.0
26.096,2240.0,2720.0
26.105,2240.0,2720.0
26.116,2240.0,2720.0
26.126,2240.0,2720.0
26.135,2240.0,2720.0
26.145,2240.0,2720.0
26.156,2240.0,2720.0
26.166,2240.0,2720.0
26.175,2240.0,2720.0
26.186,2240.0,2720.0
26.196,2240.0,2720.0
26.205,2240.0,2720.0
26.216,2240.0,2720.0
26.225,2240.0,2720.0
26.236,2240.0,2720.0
26.243,2240.0,2720.0
26.255,2240.0,2720.0
26.266,2240.0,2720.0
26.276,2240.0,2720.0
26.286,2240.0,2720.0
26.295,2240.0,2720.0
26.306,2240.0,2720.0
26.316,2240.0,2720.0
26.326,2240.0,2720.0
26.336,2240.0,2720.0
26.346,2240.0,2720.0
26.356,2240.0,2720.0
26.366,2240.0,2720.0
26.376,2240.0,2720.0
26.386,2240.0,2720.0
26.392,2240.0,2720.0
26.407,2240.0,2720.0
26.417,2240.0,2720.0
26.425,2240.0,2720.0
26.436,2240.0,2720.0
26.442,2240.0,2720.0
26.456,2240.0,2720.0
26.466,2240.0,2720.0
26.475,2240.0,2720.0
26.487,2240.0,2720.0
26.496,2240.0,2720.0
26.506,2240.0,2720.0
26.516,2240.0,2720.0
26.525,2240.0,2720.0
26.536,2240.0,2720.0
26.543,2240.0,2720.0
26.556,2240.0,2720.0
26.566,2240.0,2720.0
26.576,2240.0,2720.0
26.586,2240.0,2720.0
26.596,2240.0,2720.0
26.606,2240.0,2720.0
26.617,2240.0,2720.0
26.626,2240.0,2720.0
26.637,2240.0,2720.0
26.646,2240.0,2720.0
26.657,2240.0,2720.0
26.666,2240.0,2720.0
26.676,2240.0,2720.0
26.686,2240.0,2720.0
26.696,2240.0,2720.0
26.706,2240.0,2720.0
26.716,2240.0,2720.0
26.725,2240.0,2720.0
26.735,2240.0,2720.0
26.745,2240.0,2720.0
26.756,2240.0,2720.0
26.766,2240.0,2720.0
26.776,2240.0,2720.0
26.786,2240.0,2720.0
26.792,2240.0,2720.0
26.806,2240.0,2720.0
26.816,2240.0,2720.0
26.825,2240.0,2720.0
26.837,2240.0,2720.0
26.846,2240.0,2720.0
26.856,2240.0,2720.0
26.866,2240.0,2720.0
26.875,2240.0,2720.0
26.887,2240.0,2720.0
26.897,2240.0,2720.0
26.907,2240.0,2720.0
26.917,2240.0,2720.0
26.925,2240.0,2720.0
26.935,2240.0,2720.0
26.943,2240.0,2720.0
26.956,2240.0,2720.0
26.966,2240.0,2720.0
26.975,2240.0,2720.0
26.986,2240.0,2720.0
26.992,2240.0,2720.0
27.006,2240.0,2720.0
27.017,2240.0,2720.0
27.026,2240.0,2720.0
27.036,2240.0,2720.0
27.046,2240.0,2720.0
27.056,2240.0,2720.0
27.067,2240.0,2720.0
27.075,2240.0,2720.0
27.086,2240.0,2720.0
27.096,2240.0,2720.0
27.106,2240.0,2720.0
27.117,2240.0,2720.0
27.125,2240.0,2720.0
27.136,2240.0,2720.0
27.147,2240.0,2720.0
27.156,2240.0,2720.0
27.167,2240.0,2720.0
27.177,2240.0,2720.0
27.186,2240.0,2720.0
27.197,2240.0,2720.0
27.207,2240.0,2720.0
27.217,2240.0,2720.0
27.227,2240.0,2720.0
27.236,2240.0,2720.0
27.247,2240.0,2720.0
27.257,2240.0,2720.0
27.267,2240.0,2720.0
27.275,2240.0,2720.0
27.287,2240.0,2720.0
27.297,2240.0,2720.0
27.307,2240.0,2720.0
27.317,2240.0,2720.0
27.325,2240.0,2720.0
27.337,2240.0,2720.0
27.346,2240.0,2720.0
27.356,2240.0,2720.0
27.367,2240.0,2720.0
27.376,2240.0,2720.0
27.387,2240.0,2720.0
27.397,2240.0,2720.0
27.407,2240.0,2720.0
27.417,2240.0,2720.0
27.427,2240.0,2720.0
27.437,2240.0,2720.0
27.446,2240.0,2720.0
27.457,2240.0,2720.0
27.467,2240.0,2720.0
27.476,2240.0,2720.0
27.487,2240.0,2720.0
27.496,2240.0,2720.0
27.507,2240.0,2720.0
27.517,2240.0,2720.0
27.525,2240.0,2720.0
27.537,2240.0,2720.0
27.547,2240.0,2720.0
27.557,2240.0,2720.0
27.567,2240.0,2720.0
27.576,2240.0,2720.0
27.587,2240.0,2720.0
27.597,2240.0,2720.0
27.607,2240.0,2720.0
27.617,2240.0,2720.0
27.627,2240.0,2720.0
27.636,2240.0,2720.0
27.647,2240.0,2720.0
27.657,2240.0,2720.0
27.667,2240.0,2720.0
27.678,2240.0,2720.0
27.686,2240.0,2720.0
27.696,2240.0,2720.0
27.707,2240.0,2720.0
27.717,2240.0,2720.0
27.727,2240.0,2720.0
27.736,2240.0,2720.0
27.747,2240.0,2720.0
27.757,2240.0,2720.0
27.766,2240.0,2720.0
27.777,2240.0,2720.0
27.787,2240.0,2720.0
27.795,2240.0,2720.0
27.807,2240.0,2720.0
27.817,2240.0,2720.0
27.827,2240.0,2720.0
27.837,2240.0,2720.0
27.847,2240.0,2720.0
27.857,2240.0,2720.0
27.862,2240.0,2720.0
27.876,2240.0,2720.0
27.886,2240.0,2720.0
27.897,2240.0,2720.0
27.907,2240.0,2720.0
27.917,2240.0,2720.0
27.927,2240.0,2720.0
27.937,2240.0,2720.0
27.943,2240.0,2720.0
27.943,2240.0,2720.0
27.967,2240.0,2720.0
27.977,2240.0,2720.0
27.987,2240.0,2720.0
27.997,2240.0,2720.0
28.007,2240.0,2720.0
28.017,2240.0,2720.0
28.027,2240.0,2720.0
28.037,2240.0,2720.0
28.046,2240.0,2720.0
28.058,2240.0,2720.0
28.066,2240.0,2720.0
28.077,2240.0,2720.0
28.087,2240.0,2720.0
28.097,2240.0,2720.0
28.107,2240.0,2720.0
28.117,2240.0,2720.0
28.127,2240.0,2720.0
28.137,2240.0,2720.0
28.147,2240.0,2720.0
28.157,2240.0,2720.0
28.167,2240.0,2720.0
28.177,2240.0,2720.0
28.187,2240.0,2720.0
28.196,2240.0,2720.0
28.208,2240.0,2720.0
28.217,2240.0,2720.0
28.227,2240.0,2720.0
28.238,2240.0,2720.0
28.244,2240.0,2720.0
28.257,2240.0,2720.0
28.268,2240.0,2720.0
28.277,2240.0,2720.0
28.286,2240.0,2720.0
28.293,2240.0,2720.0
28.308,2240.0,2720.0
28.317,2240.0,2720.0
28.327,2240.0,2720.0
28.338,2240.0,2720.0
28.347,2240.0,2720.0
28.357,2240.0,2720.0
28.367,2240.0,2720.0
28.377,2240.0,2720.0
28.387,2240.0,2720.0
28.397,2240.0,2720.0
28.407,2240.0,2720.0
28.418,2240.0,2720.0
28.427,2240.0,2720.0
28.438,2240.0,2720.0
28.447,2240.0,2720.0
28.458,2240.0,2720.0
28.466,2240.0,2720.0
28.477,2240.0,2720.0
28.487,2240.0,2720.0
28.497,2240.0,2720.0
28.507,2240.0,2720.0
28.517,2240.0,2720.0
28.527,2240.0,2720.0
28.538,2240.0,2720.0
28.547,2240.0,2720.0
28.558,2240.0,2720.0
28.567,2240.0,2720.0
28.578,2240.0,2720.0
28.587,2240.0,2720.0
28.597,2240.0,2720.0
28.608,2240.0,2720.0
28.618,2240.0,2720.0
28.627,2240.0,2720.0
28.638,2240.0,2720.0
28.648,2240.0,2720.0
28.658,2240.0,2720.0
